date,at_open,prev_open,prev_close,O2MC1030,O2MC,O2DC,mrng0925_mean_PCT,mrng1030_mean_PCT,mrng_mean_PCT,aftn_mean_PCT,day_mean_PCT,PTTP_mrng1030,PTTP_mrng,PTTP_aftn,PTTP_day,order_mrng1030,order_mrng,order_aftn,order_day
2016-06-17,226.25000000000003,226.45,224.40000000000003,-0.0010497237569062532,-0.0024861878453039925,-0.0050828729281769455,0.0011558011049723042,-0.00014119091467165859,-0.0009233885819520568,-0.0030637870416876964,-0.003417461911937145,-0.005303867403314866,-0.006519337016574685,-0.010441988950276166,-0.010441988950276166,-1,-1,-1,-1
2016-06-20,227.95,226.25000000000003,225.1,-0.0012064049133580928,-0.0012064049133580928,0.00043869269576671526,-0.0025641588067558297,-0.0014939923472494455,-0.0015270161585140523,-0.0005731254195828289,-0.0003792863932147284,0.005099802588287005,0.005099802588287005,0.006141697740732518,0.006141697740732518,1,1,1,1
2016-06-21,227.75000000000003,227.95,228.05,-0.0020307354555433835,0.0010976948408341232,0.0015367727771677974,-0.0022788144895719226,-0.0023557750945237843,-0.0012312477131358763,-0.0003362937830556518,-5.599352470921241e-05,-0.0025795828759606326,0.005708013172338139,0.005708013172338139,0.005708013172338139,-1,1,1,1
2016-06-22,228.1,227.75000000000003,228.1,0.007124068391056679,0.0036168347216134025,0.007233669443226805,0.00204296361245084,0.0054776170295680136,0.004963100979102705,0.0061203884526990085,0.006202423179626252,0.009754493643139074,0.009754493643139074,0.010302498903989453,0.010302498903989453,1,1,1,1
2016-06-23,229.55,228.1,229.75000000000003,-0.0004900893051623236,-0.0012524504465259104,0.0,-0.00010019603572204807,-0.00016820348991982112,-0.0006628911638713091,-0.0010707708758241339,-0.000902347368258939,0.0034850795033760963,0.0034850795033760963,-0.004029623175778747,-0.004029623175778747,1,1,-1,-1
2016-06-24,230.35,229.55,229.55,-0.0011938354677664671,-0.01676796179726508,-0.03928803993922285,-0.0004710223572823628,-0.005063550635506233,-0.005246364228348231,-0.023885753563417978,-0.026470204541617512,-0.020403733449099393,-0.020403733449099393,-0.05524202300846548,-0.05524202300846548,-1,-1,-1,-1
2016-06-27,220.6,230.35,221.3,0.0006799637352674782,0.0028331822302811805,0.0070262919310971885,0.002901178603807864,0.0010728316711996844,0.0017871713508614143,0.0029533778400505704,0.00350484674487402,0.009236174070716203,0.009236174070716203,0.009236174070716203,0.009406165004533298,1,1,1,1
2016-06-28,219.8,220.6,222.15000000000003,0.011089626933575977,0.011203366696997166,0.014331210191082699,0.0025409463148317072,0.003825447376402673,0.007178116469517654,0.010496629167011355,0.011013513203003674,0.013136942675159182,0.014956778889899753,0.01649226569608735,0.01649226569608735,1,1,1,1
2016-06-29,223.85,219.8,222.95,0.0032946169309806183,0.008376144739781231,0.006254188072370043,-0.0005517087335268198,0.0014245650609287137,0.003845208845208954,0.007349855490351403,0.007347176252135083,0.005807460352914949,0.011503238775965999,0.01468617377708297,0.01468617377708297,1,1,1,1
2016-06-30,227.00000000000003,223.85,225.25000000000003,-0.005176211453744543,-0.0028634361233481676,-0.001762114537445084,-0.002660792951541909,-0.0039910670582477175,-0.004050660792951538,-0.0027074155653452475,-0.002516074845370048,-0.006552863436123397,-0.006552863436123397,0.006938325991189626,0.006938325991189626,-1,-1,1,1
2016-07-01,227.15000000000003,227.00000000000003,226.6,0.010015408320492965,0.009410081443979697,0.009465111160026313,0.004675324675324602,0.007114119402254822,0.007984811798370989,0.010007403998158911,0.010019577238375285,0.00985031917235312,0.00985031917235312,0.01172132951793966,0.01172132951793966,1,1,1,1
2016-07-04,229.40000000000003,227.15000000000003,229.3,0.0008173496076720643,0.003923278116826404,0.004359197907585004,-0.00044463818657368724,0.0005903080499853041,0.001684466724789161,0.002889293597941489,0.003089650491651194,0.004086748038360941,0.006538796861377505,0.006811246730601568,0.006811246730601568,1,1,1,1
2016-07-05,229.95,229.40000000000003,230.40000000000003,-0.0026092628832354615,-0.0014133507284191723,-0.0008697542944116557,-0.0009458577951728687,-0.0013233553187889352,-0.001339421613394061,-0.0014539547303495965,-0.0013178764308726192,-0.004348771472059144,-0.004348771472059144,-0.004348771472059144,-0.004348771472059144,-1,-1,-1,-1
2016-07-06,228.7,229.95,229.75000000000003,-0.01388281591604715,-0.019184521206821115,-0.018364669873196154,-0.003406209007433179,-0.007553563620463331,-0.010940096195889606,-0.015725742338116494,-0.016095862428394073,-0.013609532138172203,-0.019840402273720883,-0.021316134674245615,-0.021316134674245615,-1,-1,-1,-1
2016-07-07,226.05,228.7,224.50000000000003,0.006580402565804075,0.00608272506082725,0.005308560053085676,0.0028378677283787115,0.0052766103860995,0.005543390105433914,0.00607986774316943,0.006064945864446954,0.011170095111701101,0.011170095111701101,0.011170095111701101,0.011170095111701101,1,1,1,1
2016-07-08,226.8,226.05,227.25000000000003,0.0009369488536154199,-0.00402336860670204,-0.0013227513227512474,0.003439153439153444,0.002341147364295555,0.0006650499706054226,-0.001473398001175692,-0.0015788395418025309,0.00529100529100524,-0.010196208112874779,-0.010361552028218543,-0.010361552028218543,1,-1,-1,-1
2016-07-11,228.55,226.8,226.50000000000003,0.006891271056661512,0.006234959527455748,0.0048129512141764285,0.0036950339094289314,0.005354408225771146,0.00562641289287543,0.006468811943543911,0.00639088876072036,0.006727193174360196,0.006727193174360196,0.008039816232771972,0.008039816232771972,1,1,1,1
2016-07-12,230.2,228.55,229.65000000000003,0.0036381407471765166,-0.00027150304083393387,-0.0013032145960032778,0.00047132927888801347,0.00265288637899425,0.0022176368375327366,0.0006772766764078681,0.00041699027635179524,0.005375760208514509,-0.007873588184187787,-0.007873588184187787,-0.007873588184187787,1,-1,-1,-1
2016-07-13,231.90000000000003,230.2,229.90000000000003,0.0016709788702026242,-0.002210004312203487,-0.0008624407072015759,0.0014489003880982503,0.0026436203344351833,0.0016699008193185256,-0.0007629660119959301,-0.0007996905231704998,0.003934885726606271,-0.00668391548081062,-0.008786114704614155,-0.008786114704614155,1,-1,-1,-1
2016-07-14,231.7,231.90000000000003,231.7,0.00032369443245595806,0.0011868795856712737,0.00280535174794996,0.0004898575744499118,-8.631851532145797e-05,0.00013091641490450565,0.0013511790324479125,0.0015993992580097518,-0.0029671989641776937,-0.0029671989641776937,0.00517911091929214,0.005340958135519996,-1,-1,1,1
2016-07-15,233.35,231.7,232.35,0.001232054853224989,0.0042318405828156835,0.0010713520462824085,0.0011742018427256453,0.00021188962693141996,0.0012363402614100172,0.0021183551824220568,0.0018990797194140608,0.005142489822155511,0.006963788300835654,0.007338761517034401,0.007338761517034401,1,1,1,1
2016-07-18,233.6,233.35,233.6,0.0017658390410959879,0.0018193493150685418,0.0017123287671234337,0.0003360445205480289,0.00025447108066980383,0.0009485587899544973,0.0009641608027647216,0.0010559812294087792,0.002943065068493029,0.004334332191780773,0.004334332191780773,0.004334332191780773,1,1,1,1
2016-07-19,234.25000000000003,233.6,234.00000000000003,-0.0039487726787621755,-0.004642475987193194,-0.0038420490928496647,-0.003359658484525106,-0.0038438278192814168,-0.004150836001423064,-0.00437907309430269,-0.004265971387271596,-0.0057097118463181815,-0.0057097118463181815,-0.0057097118463181815,-0.0057097118463181815,-1,-1,-1,-1
2016-07-20,233.35,234.25000000000003,233.35,-0.0035354617527317772,-0.0013391900578528888,-0.0004285408185128172,-0.0033747589457895624,-0.004741328000380795,-0.003564388257981449,-0.0023337618741517945,-0.0021339114305687188,-0.006803085493893318,-0.006803085493893318,-0.006803085493893318,-0.006803085493893318,-1,-1,-1,-1
2016-07-21,234.05,233.35,233.25000000000003,-0.0017090365306557456,-0.0025101474044006717,-0.0034180730613116127,-0.0012646870326852905,-0.001674025018395733,-0.0017353841771700477,-0.002493539008237743,-0.0026743005800530153,-0.002830591753898715,-0.0030442213202306226,-0.0055543687246315376,-0.0055543687246315376,-1,-1,-1,-1
2016-07-22,232.1,234.05,233.25000000000003,0.0030159414045670707,0.005224041361482144,0.004308487720809996,0.0012063765618268037,0.0023708650485902965,0.0033828809421226577,0.004184848572419578,0.004226199979441732,0.005978026712623698,0.007862990090478193,0.007862990090478193,0.007862990090478193,1,1,1,1
2016-07-25,233.7,232.1,233.1,-0.0003744116388531334,-0.0037441163885321847,-0.002139495079161318,0.001251604621309449,0.0008308372557410742,-0.0006586079018685258,-0.0019286251474954427,-0.001965120827444214,-0.004172015404364668,-0.006632434745400134,-0.006632434745400134,-0.006632434745400134,-1,-1,-1,-1
2016-07-26,233.05,233.7,233.2,0.0018772795537438317,0.004130015018236454,0.011156404205106298,0.0004398197811628064,0.0011108727264060017,0.0022963598655510353,0.005629888240915919,0.006462392645615228,0.0034863763140956876,0.006168204248015447,0.011907316026603635,0.012229135378674202,1,1,1,1
2016-07-27,235.65000000000003,233.05,235.65000000000003,0.0012730744748568272,5.304476978565088e-05,0.00021217907914260352,-8.699342244866042e-05,0.00011846665252128696,0.00029245349741836656,-8.759686753606891e-05,-0.00013186956763529885,-0.002493104179927883,0.0027583280288563787,-0.0033418204964990204,-0.0033418204964990204,-1,1,-1,-1
2016-07-28,235.6,235.65000000000003,235.7,-0.006685059422750497,-0.004881154499151128,-0.005305602716468591,0.00023556876061130483,-0.0017025619503633072,-0.0032061507959116574,-0.004463823553770264,-0.004522151026001255,-0.0076400679117148195,-0.0076400679117148195,-0.0076400679117148195,-0.0076400679117148195,-1,-1,-1,-1
2016-07-29,234.65000000000003,235.6,234.35,0.002876624760281197,0.0011186874067760008,0.0004261666311527564,0.002171318985723308,0.0022136988895990507,0.0027945876837842886,0.0016155589562791618,0.0013832927614089165,0.003409333049222294,0.006232686980609199,-0.007884082676326419,-0.007884082676326419,1,1,-1,-1
2016-08-01,235.45,234.65000000000003,234.75000000000003,0.004194096411127797,0.004724994691017249,0.005096623486940096,0.002444255680611617,0.0036089285292939255,0.0039626247610959845,0.004349815815411436,0.0044112942896851574,0.004194096411127677,0.004512635379061492,0.005096623486939975,0.005096623486939975,1,1,1,1
2016-08-02,235.90000000000003,235.45,236.65000000000003,-0.004768969902501059,-0.003974141585417549,-0.005722763883001367,-0.001986011021619355,-0.004187286557339768,-0.004219524824248944,-0.004498646753839657,-0.004565011399992867,-0.0063056379821958925,-0.0063056379821958925,-0.0063056379821958925,-0.0063056379821958925,-1,-1,-1,-1
2016-08-03,232.85,235.90000000000003,234.55,-0.003489370839596307,-0.00048314365471326153,-0.006441915396177797,-0.0038436761863860076,-0.005260301099897342,-0.00402655500679975,-0.002878039575484228,-0.0031161681231467366,-0.007139789564096912,0.007461885333905997,0.007461885333905997,0.007461885333905997,-1,1,1,1
2016-08-04,232.45,232.85,231.35,-0.002634975263497453,-0.0032265003226500323,-0.0021510002151000217,4.302000430220585e-05,-0.0007409000740899857,-0.0018961066896104608,-0.0022508210966416353,-0.002242677705183685,-0.0043557754355776175,-0.006345450634545162,-0.006345450634545162,-0.006345450634545162,-1,-1,-1,-1
2016-08-05,232.35,232.45,231.95,0.006186787174521319,0.007585539057456497,0.011620400258231191,0.0030621906606414003,0.004816129880687765,0.0054544150347895,0.007626746150570788,0.008039758875332668,0.006563374219926737,0.0076931353561438464,0.010383042823326853,0.011566602108887455,1,1,1,1
2016-08-08,236.3,232.35,235.05,-0.0032268303004654615,-0.0020101565806178345,0.0010579771476936098,0.0003279729157849613,-0.0003038745474208911,-0.001262872055296945,-0.0010928678834154807,-0.0008986109697499622,-0.006030469741853624,-0.007247143461701371,-0.007247143461701371,-0.007247143461701371,-1,-1,-1,-1
2016-08-09,236.95,236.3,236.55,0.0021101498206375054,0.002426672293733047,0.005908419497784367,0.0012302173454315822,0.0015632693254555782,0.0019051537222901293,0.0036330925532300205,0.004297421868221735,0.003587254695083447,0.0037982696771469817,0.008598860519096833,0.00886262924667661,1,1,1,1
2016-08-10,238.25000000000003,236.95,238.35,0.0005771248688352093,0.0009443861490031239,-0.002938090241343198,0.001221406086044058,0.0014072519528972758,0.0008821266176984332,0.0013089364253660006,0.0009168913623865503,0.002780692549842459,-0.0036726128016786696,0.004354669464847705,-0.006138509968520366,1,-1,1,-1
2016-08-11,237.85,238.25000000000003,237.55,-0.002732814799243125,-0.0013138532688668134,0.0023123817532059695,-0.0010636956064746096,-0.0012653866816152422,-0.0013331231168102972,-0.0012237149718754203,-0.0010013154458181498,-0.0028379230607525037,-0.003258356106790018,0.00467731763716621,0.005938616775278633,-1,-1,1,1
2016-08-12,239.05,237.85,238.40000000000003,0.004706128425015687,-0.0017255804225056093,-0.0018824513700063461,0.003516000836645137,0.004682307281136039,0.002750470612842497,0.0009656278323920617,0.0006669656193814,0.005908805689186339,-0.008104998954193803,-0.008104998954193803,-0.008104998954193803,1,-1,-1,-1
2016-08-16,239.8,239.05,238.6,0.0007819015846538781,-0.002085070892410342,-0.0037531276063385204,0.0017410341951625927,0.0015006718561764612,0.0004649708090074152,-0.0005154232062070796,-0.0008502192483635324,-0.004170141784820803,-0.005525437864887477,-0.005525437864887477,-0.007402001668056619,-1,-1,-1,-1
2016-08-17,238.45,239.8,238.90000000000003,-0.0003145313482909987,-0.0025686726777101403,0.00041937513105482383,0.0008031033759698851,-0.0003762726870294759,-0.0005710491367860745,-0.0017043468867748298,-0.001591984004439349,-0.005609142377857136,-0.005609142377857136,-0.0057664080520026355,-0.0057664080520026355,-1,-1,-1,-1
2016-08-18,238.6,238.45,238.55,0.0016240569991618486,0.005343671416596839,0.009430008382229673,0.000861274098910313,0.000834730371612376,0.0016034506845489184,0.004173969366760784,0.0046537514711236785,0.0033005029337804808,0.0066010058675609615,0.008748952221291007,0.0104253981559094,1,1,1,1
2016-08-19,240.75000000000003,238.6,240.85,0.0005711318795430472,-0.0018691588785047434,0.0002076843198337817,-0.0003530633437177004,-0.00023999076958576362,-0.0006583592938734456,-0.0009935806664780214,-0.0007758005810965536,0.002959501557632304,-0.004049844236759983,-0.004049844236759983,0.004361370716510832,1,-1,-1,1
2016-08-22,240.7,240.75000000000003,240.8,-0.005348982135438164,-0.003323639385126643,-0.004777731616119557,-0.0015870378063977905,-0.002954346120112388,-0.0030234732031574,-0.0037153315456180187,-0.0037177183131689873,-0.005245118404653048,-0.005297050270045606,-0.005297050270045606,-0.005297050270045606,-1,-1,-1,-1
2016-08-23,239.75000000000003,240.7,239.55,0.0021376433785191247,0.0025026068821687834,0.003962460896767299,0.0008300312825859597,0.0005011006835823747,0.0013326381647549737,0.0023631505716124207,0.0025887989862857057,0.0026590198123044363,0.003858185610010356,0.0050573514077162755,0.0050573514077162755,1,1,1,1
2016-08-24,240.6,239.75000000000003,240.7,-0.0006753948462177653,-0.004364089775561027,-0.0049875311720696605,0.0003408146300915297,-0.0002176272282256128,-0.0014782488223884047,-0.0028317778785358887,-0.0030163175814670435,-0.0018703241895261374,-0.005455112219451372,-0.007065669160432206,-0.007065669160432206,-1,-1,-1,-1
2016-08-25,239.35,240.6,239.40000000000003,0.0003133486526008651,0.0029768121997075653,0.001671192813871043,-0.0010570294547732856,-0.0008390780586308451,0.00018592020054325356,0.001604115120653655,0.0017670046792337222,0.003969082932943341,0.006319197827449532,0.00705034468351798,0.00705034468351798,1,1,1,1
2016-08-26,238.95,239.35,239.75000000000003,-0.0004708097928436198,-0.000104624398409614,0.00041849759363893173,-0.002703494454906828,-0.003382274301922741,-0.0021461951593777133,-0.0010319336560470562,-0.0008785800747466399,-0.005178907721280651,0.005754341912533884,0.005754341912533884,0.005754341912533884,-1,1,1,1
2016-08-29,237.35,238.95,239.05,0.0046871708447442165,0.004476511480935448,0.006741099641879058,0.0007499473351591561,0.0025121129134191116,0.003136717927111929,0.005125457575829486,0.005393679685770911,0.007004423846640079,0.007004423846640079,0.009585001053296963,0.009585001053296963,1,1,1,1
2016-08-30,239.75000000000003,237.35,238.95,0.0062043795620437235,0.006308654848800786,0.0022940563086547776,0.0030594369134514794,0.00410305678902421,0.004848101000062808,0.003955012661999048,0.0034331648209499173,0.005891553701772537,0.0064650677789363205,0.0064650677789363205,-0.006934306569343041,1,1,1,-1
2016-08-31,240.00000000000003,239.75000000000003,240.3,-0.0028125000000001656,-0.001770833333333499,-0.0047916666666668085,-0.0007874999999999705,-0.0015081018518518616,-0.0016687500000000927,-0.001974519230769308,-0.0025186487638534294,-0.0030729166666667138,-0.0030729166666667138,-0.005833333333333475,-0.006302083333333403,-1,-1,-1,-1
2016-09-01,237.50000000000003,240.00000000000003,238.85,-0.004000000000000071,0.0012105263157894497,0.004631578947368277,-0.0019810526315790123,-0.0022087719298245867,-0.0022750877192982584,-5.039872408300844e-05,0.00043779904306216175,-0.003947368421052511,0.005684210526315645,0.007894736842105142,0.009052631578947153,-1,1,1,1
2016-09-02,238.55,237.50000000000003,238.6,-0.001152798155522856,-0.00136239782016344,0.0014671976524838512,-2.9343953049576944e-05,-0.000781923193367299,-0.0010546356459162224,-0.00044539928736121167,-0.00019752778522127878,-0.0030391951372877564,-0.0030391951372877564,0.003615594215049303,0.0037203940473695954,-1,-1,1,1
2016-09-05,240.15000000000003,238.55,238.90000000000003,0.007235061419945676,0.006350197793045917,0.008328128253175098,0.004230689152612913,0.006111342448006957,0.006045180095773491,0.006284582237111752,0.006531061184402743,0.00744326462627522,0.00744326462627522,0.00744326462627522,0.007703518634186942,1,1,1,1
2016-09-06,242.05,240.15000000000003,242.15000000000003,0.0013426977897129397,0.0010844866763065012,0.004751084486676212,0.0003552984920471503,0.000840620624756113,0.001012531846037409,0.001791842992482022,0.002073441810910122,0.0018074777938443644,0.0019624044618881337,0.0036665978103698287,0.004854368932038999,1,1,1,1
2016-09-07,243.2,242.05,243.2,0.002518503289473731,0.0045230263157895675,-0.0037006578947367487,0.0013527960526317276,0.001999954312865587,0.0025839501096492972,0.0029718401496310683,0.002539375584424262,0.0025699013157898243,0.004574424342105427,0.004574424342105427,-0.008686266447368468,1,1,1,-1
2016-09-08,243.05,243.2,242.3,-0.002005760131660199,-0.004165809504217193,-0.005760131660152139,0.0016848385105945624,-0.00022171935358517906,-0.0012617431255571774,-0.0021203082044473297,-0.002200959398552414,-0.005091544949598894,-0.007354453816087085,-0.007354453816087085,-0.008280189261468786,-1,-1,-1,-1
2016-09-09,240.45,243.05,241.65000000000003,-0.0044707839467664325,-0.00519858598461195,-0.004990642545227532,3.742981908926826e-05,-0.00311799634943732,-0.0036303458792541843,-0.005141716604598516,-0.005237181547225063,-0.006966105219380376,-0.006966105219380376,-0.009409440632148009,-0.009409440632148009,-1,-1,-1,-1
2016-09-12,234.75000000000003,240.45,239.25000000000003,-0.0012779552715654224,-0.004259850905218317,-0.00766773162939314,0.0009605963791267769,0.00041711040113582296,-0.0008966986155484392,-0.0029375221867235773,-0.003608233560310265,-0.00612353567625133,-0.008626198083067116,-0.010809371671991697,-0.013258785942492302,-1,-1,-1,-1
2016-09-13,235.85,234.75000000000003,232.95,-0.00641297434810256,-0.007048971804112519,-0.010811956752172919,-0.0038202247191010475,-0.004698136763008368,-0.005683343933290947,-0.0065053224635586195,-0.006664187989712632,-0.00582997668009328,-0.00853296586813648,-0.00853296586813648,-0.01017595929616272,-1,-1,-1,-1
2016-09-19,232.3,235.85,233.3,0.010546706844597454,0.01162290142057679,0.015281962978906513,0.005307791648730108,0.0076074998804229205,0.008961830965705214,0.010958595859586024,0.01168894063319389,0.008448127421437942,0.009900990099010071,0.013452432199741958,0.013936719758932464,1,1,1,1
2016-09-20,235.05,232.3,235.85,0.0016485854073603294,-0.00010636034886196845,0.005530738140821029,0.0004488406721974319,0.0009690609562976392,0.001172800113451157,0.0018548404303812443,0.002410071651870493,0.0025526483726865173,0.003563071686874794,0.0051584769198042,0.0068602425015952114,1,1,1,1
2016-09-21,236.15000000000003,235.05,236.35,0.00084691933093356,0.0028054202837178312,0.0071988143129365235,4.8697861528621025e-05,0.0014897546286494077,0.0018166419648528562,0.002427170407763236,0.003187204013754339,0.003917001905568662,0.003917001905568662,0.008045733643870685,0.008469193309337405,1,1,1,1
2016-09-22,239.85,236.15000000000003,237.85,0.004273504273504297,0.004690431519699931,0.0020846362309776944,0.0016864707108610088,0.0034188034188036274,0.0037005767493573792,0.004516395979810654,0.004361153751397835,0.005159474671669841,0.005159474671669841,0.006253908692933083,0.006253908692933083,1,1,1,1
2016-09-23,241.05,239.85,240.35,-0.0035780958307405574,-0.00362995229205559,-0.0033188135241650402,-0.0029620410703173556,-0.0030883403627648557,-0.003323999170296661,-0.0038248068739668577,-0.0038699848516276225,-0.004304086289151487,-0.004304086289151487,-0.004615225057042037,-0.004615225057042037,-1,-1,-1,-1
2016-09-26,240.3,241.05,240.25000000000003,-0.001092384519350764,-0.003225135247607063,-0.003121098626716604,-0.0014024136496046152,0.00033060526194110686,-0.000865237897073144,-0.0023546955194895143,-0.002674345409988427,0.005826050769871137,-0.007490636704119897,-0.008322929671244277,-0.009363295880149813,1,-1,-1,-1
2016-09-27,238.55,240.3,239.55,0.002619995808006707,0.007021588765458023,0.012995179207713363,-0.0031838189058896425,-0.0032080393115815667,0.00042898064696436075,0.005730962951671428,0.006671726698974584,0.008121987004820792,0.013414378536994532,0.0179207713267659,0.018497170404527447,1,1,1,1
2016-09-28,240.85,238.55,241.65000000000003,-0.0015569856757316654,-0.002802574216317139,-0.0029063732613658303,-0.00015569856757315472,-0.00029331977336798895,-0.000941506103244385,-0.0018041788422841327,-0.0018858578399812299,-0.002335478513597675,-0.0037367656217564215,-0.0039962632343783855,-0.0039962632343783855,-1,-1,-1,-1
2016-09-29,241.40000000000003,240.85,240.15000000000003,0.005022783761391786,0.004712096106048005,0.0037282518641258374,0.0031275890637943947,0.004385298720427113,0.004378624689312294,0.004916553689337334,0.004819712242558134,0.005747721623860882,0.005747721623860882,0.0059548467274235985,0.0059548467274235985,1,1,1,1
2016-09-30,240.25000000000003,241.40000000000003,242.3,-0.000884495317377755,-0.000260145681581804,-0.003329864724245743,-0.0004973985431841329,-3.988900450927383e-05,-0.00011793270898382687,-0.0001762684072777305,-0.00068465613470831,0.0048387096774195676,0.0048387096774195676,0.0048387096774195676,-0.007127991675338331,1,1,1,-1
2016-10-04,240.7,240.25000000000003,239.45,0.001090569173244892,0.0015060240963855895,0.00020772746157058492,-0.00011632737847940004,0.0006618427733925662,0.0011854313806953444,0.0008882248928431068,0.0008320961071664654,0.003115911923556412,0.004621936019942002,0.004621936019942002,0.004621936019942002,1,1,1,1
2016-10-05,239.00000000000003,240.7,240.75000000000003,0.0042364016736400004,0.007426778242677847,0.007531380753138003,-0.001008368200836878,-0.0002562761506276198,0.0023232217573220604,0.005452684055906551,0.005815767173348869,0.00737447698744765,0.010878661087866084,0.012133891213389024,0.012133891213389024,1,1,1,1
2016-10-06,242.6,239.00000000000003,240.8,-0.003658285243198517,-0.00448268755152505,-0.001030502885408079,-6.595218466608052e-05,-0.0018909727947237457,-0.002845905468535301,-0.002620131654550411,-0.0022319755677133696,-0.005667765869744435,-0.006286067600989189,-0.006286067600989189,-0.006286067600989189,-1,-1,-1,-1
2016-10-07,242.40000000000003,242.6,242.35,-0.0020111386138614326,-0.0003094059405941297,-0.0024752475247525685,-0.00045173267326754896,-0.0015000458379172458,-0.0013115374037404707,-0.001647484129146922,-0.0018318983615920547,-0.0037644389438944827,-0.0037644389438944827,-0.0041769801980197545,-0.004537953795379631,-1,-1,-1,-1
2016-10-10,240.8,242.40000000000003,241.8,0.005398671096345562,0.003737541528239108,0.006021594684385453,-0.001955980066445198,0.00248938722775926,0.003187638427464131,0.003219227448525194,0.0035701143866437124,0.010797342192691123,0.010797342192691123,0.010797342192691123,0.010797342192691123,1,1,1,1
2016-10-11,241.6,240.8,242.25000000000003,-0.00031043046357622954,-0.009416390728476727,-0.013865894039734959,0.0008236754966887926,0.0009215185798382585,-0.0013772764900661255,-0.00711826459963865,-0.008154417728610624,-0.003207781456953548,-0.012158526490066109,-0.016866721854304354,-0.017021937086092526,-1,-1,-1,-1
